journal.title,count
Nefrología (English Edition),12
Journal of Psychosomatic Research,12
Journal of Neuropsychiatry,12
International Journal of Urology,12
Clinical & Experimental Allergy,12
Diagnostics,12
JSLS Journal of the Society of Laparoendoscopic Surgeons,12
Modern Rheumatology,12
Journal of Hematology & Oncology,12
Inflammatory Intestinal Diseases,12
Journal of Pharmaceutical Sciences,12
Case Reports in Medicine,12
Systematic Reviews,12
Canadian Journal of Surgery,12
FEBS Letters,12
Current Treatment Options in Gastroenterology,12
Journal of Neuroscience Methods,12
Médecine et Maladies Infectieuses,12
Cancer Epidemiology Biomarkers & Prevention,12
Rheumatic Disease Clinics of North America,12
Nature Reviews Drug Discovery,12
Seminars in Radiation Oncology,12
Investigative and Clinical Urology,12
Current Problems in Cardiology,12
Current Opinion in Otolaryngology & Head & Neck Surgery,12
Immunotherapy,12
Cardiac Electrophysiology Clinics,12
Clinical Medicine,12
Case Reports in Gastroenterology,12
Clinical Breast Cancer,12
Videosurgery and Other Miniinvasive Techniques,12
Journal of Pediatric Nursing,12
American Journal of Otolaryngology,12
BMC Urology,12
Food Chemistry,12
Journal of Clinical and Experimental Hepatology,12
Journal of Diabetes and its Complications,12
Korean Journal of Medicine,12
Current Infectious Disease Reports,12
Molecular and Clinical Oncology,12
The Journal of Vascular Access,12
Expert Opinion on Orphan Drugs,12
Survey of Ophthalmology,12
International Journal of Clinical Rheumatology,12
Atmospheric Chemistry and Physics Discussions,12
Ultrasound in Medicine & Biology,12
Saudi Journal of Kidney Diseases and Transplantation,12
Angiogenesis,12
Journal of Cellular Physiology,12
Molecular Nutrition & Food Research,12
Angiology,12
The Lancet Respiratory Medicine,12
International Immunopharmacology,12
Pediatric Emergency Care,12
Journal of Human Lactation,12
Physiological Measurement,12
coloproctology,12
Revista Española de Anestesiología y Reanimación,12
Nutrition Journal,12
Brazilian Journal of Medical and Biological Research,12
JAMA Oncology,12
Clinical Imaging,12
Updates in Surgery,12
Hospital Practice,12
Journal of Endocrinology,12
Pan African Medical Journal,12
Hypertension Research,12
BJOG An International Journal of Obstetrics & Gynaecology,12
Acta Oto-Laryngologica,12
Vascular and Endovascular Surgery,12
Birth Defects Research Part A Clinical and Molecular Teratology,12
Clinical Physiology and Functional Imaging,12
Clinical Interventions in Aging,12
World Journal of Gastrointestinal Endoscopy,12
Perspectives of the ASHA Special Interest Groups,12
American Society of Clinical Oncology Educational Book,12
Personalized Medicine,12
Journal of Clinical Monitoring and Computing,12
Néphrologie & Thérapeutique,12
Genetics in Medicine,12
Liver Transplantation,11
Radiologic Clinics of North America,11
Hormone Research in Paediatrics,11
International Journal of Stroke,11
The International Journal of Biochemistry & Cell Biology,11
Anales de Pediatría,11
World Journal of Gastrointestinal Pathophysiology,11
Australasian Physical & Engineering Sciences in Medicine,11
Value in Health,11
Scandinavian Journal of Surgery,11
PharmacoEconomics,11
Immunobiology,11
European Journal of Ophthalmology,11
Pediatric Drugs,11
Molecular Neurobiology,11
Physica Medica,11
Journal of Neurosurgery Pediatrics,11
Cardiology in the Young,11
Hepatobiliary & Pancreatic Diseases International,11
Journal of Pediatric Hematology/Oncology,11
BMC Neurology,11
Materials Science and Engineering C,11
Emerging Infectious Diseases,11
Journal of Medicinal Chemistry,11
Clinics,11
Clinical Pediatrics,11
memo - Magazine of European Medical Oncology,11
Polish Journal of Surgery,11
Practical Radiation Oncology,11
Expert Opinion on Emerging Drugs,11
Journal of Cardiovascular Pharmacology,11
Journal of Obstetrics and Gynaecology,11
Clinical Journal of Pain,11
Hematology,11
Journal of Pharmacy Practice and Research,11
eLife,11
Diabetes and Vascular Disease Research,11
Clinical Immunology,11
Infectious Diseases in Clinical Practice,11
Archives of Medical Science,11
Archives of Biochemistry and Biophysics,11
Frontiers in Human Neuroscience,11
Endoscopy,11
Retina,11
World Journal of Gastrointestinal Oncology,11
Autoimmunity,11
American Journal of Infection Control,11
Frontiers in Cellular Neuroscience,11
European Surgery,11
Journal of Oncology Pharmacy Practice,11
Cancer Epidemiology,11
Circulation Cardiovascular Quality and Outcomes,11
Journal of Cardiovascular Translational Research,11
Revista Portuguesa de Cardiologia,11
Revista da Associação Médica Brasileira,11
The International Journal of Artificial Organs,11
Orthopedics and Traumatology,11
Current Opinion in Pharmacology,11
Advanced Drug Delivery Reviews,11
Antioxidants,11
Kidney International Reports,11
The Korean Journal of Internal Medicine,11
Sleep,11
Obesity Reviews,11
Analytical Chemistry,11
HLA,11
Clinical Journal of Sport Medicine,11
Revista Portuguesa de Cardiologia (English Edition),11
Neural Regeneration Research,11
Scandinavian Journal of Urology,11
Clinical & Experimental Immunology,11
Journal of Neural Engineering,11
Current Anesthesiology Reports,11
European Urology Supplements,11
Journal of the Korean Ophthalmological Society,11
Ultrasound in Obstetrics and Gynecology,11
Journal of Medical Virology,11
Hepatology International,11
The Journal of Heart and Lung Transplantation,11
BMC Emergency Medicine,11
Diseases of the Esophagus,11
Carcinogenesis,11
Acta Orthopaedica,11
Der Radiologe,11
Paediatric Respiratory Reviews,11
Indian Journal of Ophthalmology,11
Nutrition,11
Steroids,11
Brain Sciences,11
The Prostate,11
Targeted Oncology,11
Irish Journal of Medical Science,11
ESC Heart Failure,10
Actas Dermo-Sifiliográficas,10
Hospital Pharmacy,10
Artificial Organs,10
International Journal of Epidemiology,10
Journal of Vascular and Interventional Radiology,10
Anticancer Research,10
Journal of Hospital Infection,10
Journal of Diabetes Research,10
Terapevticheskii arkhiv,10
Annals of Internal Medicine,10
Brachytherapy,10
Wiener klinische Wochenschrift,10
Journal of Mass Spectrometry,10
Genes,10
Biochemical Journal,10
中华内科杂志,10
Hearing Research,10
Frontiers in Psychology,10
Colombian Journal of Anesthesiology,10
Current Opinion in Supportive and Palliative Care,10
Molecular Aspects of Medicine,10
Gastroenterology Nursing,10
Transplantation Reviews,10
Translational Andrology and Urology,10
Clinics in Chest Medicine,10
Biomedical Optics Express,10
Journal of Psychopharmacology,10
Annual Review of Immunology,10
Revista Médica Clínica Las Condes,10
Seminars in Nuclear Medicine,10
SpringerPlus,10
Immunological Investigations,10
World Journal of Cardiology,10
Current Hypertension Reports,10
Cancer Investigation,10
Clinical Autonomic Research,10
JGH Open,10
General Hospital Psychiatry,10
American Journal of Speech-Language Pathology,10
Infection,10
Turkish Journal of Medical Sciences,10
Journal of Neurophysiology,10
Acta Haematologica Polonica,10
Clinical Spine Surgery,10
BMC Musculoskeletal Disorders,10
Journal of Ophthalmology,10
Journal of Cancer Therapy,10
Seminars in Immunology,10
Journal of Physics Conference Series,10
Human Pathology,10
BMC Veterinary Research,10
Journal of Endovascular Therapy,10
Diabetes & Metabolic Syndrome Clinical Research & Reviews,10
Clinical Medicine Insights Therapeutics,10
Expert Review of Respiratory Medicine,10
Journal of Biomedical Materials Research Part A,10
Oral Surgery Oral Medicine Oral Pathology and Oral Radiology,10
Metabolites,10
Acta Radiologica,10
The Spine Journal,10
Pathogens and Disease,10
Journal of Evaluation in Clinical Practice,10
Circulation Arrhythmia and Electrophysiology,10
Respiratory Physiology & Neurobiology,10
International Journal of Drug Policy,10
Expert Review of Hematology,10
Seminars in Cancer Biology,10
Radiation Physics and Chemistry,10
Neonatology,10
Pituitary,10
Inflammation Research,10
International Journal of Oral and Maxillofacial Surgery,10
Revue du Rhumatisme,10
La Rivista Italiana della Medicina di Laboratorio - Italian Journal of Laboratory Medicine,10
Journal of Pediatric Surgery Case Reports,10
Archives of Toxicology,10
European Journal of Paediatric Neurology,10
Acta Neurologica Scandinavica,10
International Wound Journal,10
Zeitschrift für Gastroenterologie,10
Current Treatment Options in Oncology,10
Journal of Clinical Psychopharmacology,10
Journal of Wound Ostomy and Continence Nursing,10
Clinical Investigation,10
Journal of Proteome Research,10
Der Nephrologe,10
Journal of Research in Medical Sciences,10
International Journal of Oncology,10
Respiratory Research,10
Archives of Orthopaedic and Trauma Surgery,10
The Indian Journal of Pediatrics,10
Melanoma Research,10
Seminars in Cell and Developmental Biology,10
International Orthopaedics,10
Cancer Causes & Control,10
Lung,10
The Journals of Gerontology Series A,10
CNS Drugs,10
Neuropsychology,10
Trends in Cardiovascular Medicine,10
The Surgeon,10
Journal of Pain and Symptom Management,10
Archives of Disease in Childhood - Fetal and Neonatal Edition,10
Journal of Immunology Research,9
Future Microbiology,9
Heliyon,9
Oncogene,9
Pathology & Oncology Research,9
Revista Colombiana de Cardiología,9
Chemotherapy,9
Obstetrics and Gynecology Clinics of North America,9
PLoS Neglected Tropical Diseases,9
Free Radical Research,9
Frontiers in Psychiatry,9
Chronic Respiratory Disease,9
Brain Research,9
Journal of Wound Care,9
Expert Review of Ophthalmology,9
World Journal of Emergency Surgery,9
Virchows Archiv,9
Gynecological Endocrinology,9
Fundamental & Clinical Pharmacology,9
Journal of Orthopaedic Surgery and Research,9
Endocrinology and Metabolism,9
Medical Principles and Practice,9
Journal of Minimally Invasive Gynecology,9
Neurotherapeutics,9
Indian Journal of Gastroenterology,9
Journal of Palliative Medicine,9
Acta Physiologica,9
Annals of Otology Rhinology & Laryngology,9
Journal of Family Nursing,9
Clinics in Perinatology,9
Translational Stroke Research,9
Documenta Ophthalmologica,9
Journal of Primary Health Care,9
Journal of Nephrology,9
Viruses,9
Journal of Separation Science,9
Veterinary Immunology and Immunopathology,9
Translational Oncology,9
Taiwanese Journal of Obstetrics and Gynecology,9
Biomolecules,9
Journal of Surgical Case Reports,9
JAMA Network Open,9
Journal of Pediatric Urology,9
Annals of Medicine,9
Dermatologic Therapy,9
CA A Cancer Journal for Clinicians,9
Clinical and Experimental Pharmacology and Physiology,9
Nihon Gekakei Rengo Gakkaishi (Journal of Japanese College of Surgeons),9
Archives of Medical Research,9
Journal of Nuclear Cardiology,9
Fish & Shellfish Immunology,9
Frontiers of Medicine,9
International Journal of Clinical and Experimental Medicine,9
Concussion,9
Brain Pathology,9
Perspectives on Swallowing and Swallowing Disorders (Dysphagia),9
Archives of Endocrinology and Metabolism,9
Redox Biology,9
Regional Anesthesia and Pain Medicine,9
Neurologic Clinics,9
Neuropsychiatric Disease and Treatment,9
Apmis,9
Colloids and Surfaces B Biointerfaces,9
Physiological Reports,9
Therapie,9
Journal of Materials Science: Materials in Medicine,9
Journal of General Internal Medicine,9
Clinics in Liver Disease,9
EBioMedicine,9
Circulation Cardiovascular Imaging,9
Clinical Lung Cancer,9
LaboratoriumsMedizin,9
Cerebrovascular Diseases,9
Medicinal Research Reviews,9
World Journal of Gastrointestinal Pharmacology and Therapeutics,9
Clinical Journal of Oncology Nursing,9
Digestive Endoscopy,9
BMC Medical Research Methodology,9
Trends in Endocrinology and Metabolism,9
Molecular Cancer Therapeutics,9
Genetic Testing and Molecular Biomarkers,9
Journal of the Renin-Angiotensin-Aldosterone System,9
Therapeutic Advances in Urology,9
Transfusion,9
Gastrointestinal Endoscopy Clinics of North America,9
Annales de Cardiologie et d'Angéiologie,9
Genetics and Molecular Research,9
Arquivos de Gastroenterologia,9
Calcified Tissue International,9
Journal of Korean Neurosurgical Society,9
The Nurse Practitioner,9
Academic Radiology,9
Ecancermedicalscience,9
Current Physical Medicine and Rehabilitation Reports,9
BJS Open,9
Gastroenterology Report,9
Cor et Vasa,9
Journal of Neuroimmunology,9
Cardiology Journal,9
American Journal of Clinical Pathology,9
Nihon Naika Gakkai Zasshi,9
Reports of Practical Oncology & Radiotherapy,9
Social Science & Medicine,9
Revue de Chirurgie Orthopédique et Traumatologique,9
European Journal of Obstetrics & Gynecology and Reproductive Biology,9
Advanced Healthcare Materials,9
Surgical Innovation,9
Journal of Oral Pathology and Medicine,9
Pediatric Clinics of North America,9
Sexual Development,9
European Journal of Cancer Care,9
Neurología,9
International Journal of Emergency Medicine,9
Actas Urológicas Españolas (English Edition),9
Molecular Immunology,9
Central European Journal of Medicine,9
Journal of the American Medical Directors Association,9
Transplant Immunology,9
Molecular Omics,9
IEEE Access,9
Journal of Neurogastroenterology and Motility,9
Epilepsy Research,9
Current Cardiology Reviews,9
Heart & Lung,9
Indian Journal of Nephrology,9
Future Virology,9
TrAC Trends in Analytical Chemistry,9
Pteridines,9
Journal of Computer Assisted Tomography,9
Disease Models & Mechanisms,9
Mycoses,9
JAMA Dermatology,9
Revista Chilena de Cirugía,9
Pharmaceutical Research,9
Journal of the Endocrine Society,9
Age and Ageing,9
Neurología (English Edition),9
International Journal of Preventive Medicine,9
Helicobacter,9
Huisarts en wetenschap,9
Cerebral Cortex,9
La radiologia medica,9
Journal of Glaucoma,9
Anesthesiology Clinics,9
Intensive and Critical Care Nursing,9
Burns,9
Nature Reviews Cancer,9
Hellenic Journal of Surgery,9
Pediatric Cardiology,9
Hormones,9
The AAPS Journal,8
Brazilian Journal of Cardiovascular Surgery,8
Vestnik otorinolaringologii,8
Scandinavian Cardiovascular Journal,8
European Urology Focus,8
Revista Medica de Chile,8
Human Genomics,8
Journal of Clinical Urology,8
Current Treatment Options in Neurology,8
Oral and Maxillofacial Surgery,8
Interventional Cardiology Clinics,8
World Journal of Diabetes,8
Epilepsy Currents,8
"Trauma (London, England)",8
Lipids in Health and Disease,8
Toxicology Letters,8
Skeletal Radiology,8
Cardiovascular Research,8
BMC Family Practice,8
Clinical EEG and Neuroscience,8
Oral Oncology,8
Nutrition Research Reviews,8
Pharmacological Reports,8
Practical Neurology,8
International Journal of Nanomedicine,8
ABCD Arquivos Brasileiros de Cirurgia Digestiva (São Paulo),8
