year,id,doi,title
2015,pub.1003707619,10.1186/s12887-015-0413-9,The New Zealand 1986 very low birth weight cohort as young adults: mapping the road ahead
2015,pub.1034421693,10.1111/1754-9485.12320,Faculty of Radiation Oncology 2014 workforce census
2015,pub.1051481901,10.1111/nep.12538,Outcomes of primary glomerulonephritis
2015,pub.1004140353,10.1186/s13054-015-1131-2,Ascorbate-dependent vasopressor synthesis: a rationale for vitamin C administration in severe sepsis and septic shock?
2015,pub.1037481844,10.1016/s0140-6736(15)00449-3,Myocardial infarction: rapid ruling out in the emergency room
2015,pub.1038555737,10.1016/j.heares.2015.10.009,High frequency bone conduction auditory evoked potentials in the guinea pig: Assessing cochlear injury after ossicular chain manipulation
2015,pub.1035236461,10.1186/s40814-015-0006-2,Feasibility of titrating PEEP to minimum elastance for mechanically ventilated patients
2015,pub.1003709414,10.1186/cc14339,Pressure reconstruction method for spontaneous breathing effort monitoring
2015,pub.1040449659,10.1097/pat.0000000000000340,"Transfusions, troubled breathing, and transient neutropenia"
2015,pub.1020272815,10.1186/cc14307,A better way to determine sample size to detect changes in length of mechanical ventilation?
2015,pub.1009495229,10.1017/s0022215115002595,Spontaneous regression of laryngeal squamous cell carcinoma
2015,pub.1071703880,10.3920/bm2015.0006,In vitro characterisation of the fermentation profile and prebiotic capacity of gold-fleshed kiwifruit.
2015,pub.1035352677,10.1186/cc14340,Breath-to-breath respiratory mechanics variation: how much variation should we expect?
2015,pub.1006371179,10.1016/j.pscychresns.2015.10.004,Deep grey matter MRI abnormalities and cognitive function in relapsing-remitting multiple sclerosis
2015,pub.1049944064,10.1016/j.jvir.2015.06.031,Bow-String Technique to Retrieve an Embolized Amplatzer Atrial Septal Occluder
2015,pub.1037766017,10.1136/archdischild-2014-306960,Abusive head trauma and accidental head injury: a 20-year comparative study of referrals to a hospital child protection team
2015,pub.1033362685,10.1186/s12882-015-0080-y,Update: Rationale and design of the Sodium Lowering In Dialysate (SoLID) trial: a randomised controlled trial of low versus standard dialysate sodium concentration during hemodialysis for regression of left ventricular mass
2015,pub.1039017235,10.1016/j.hlc.2015.08.001,Re: Does Frailty Lie in the Eyes of the Beholder?
2015,pub.1037092452,10.1016/j.physbeh.2015.09.026,The capacity for volitional control of pharyngeal swallowing in healthy adults
2015,pub.1020257464,10.1016/j.clinbiochem.2015.07.033,The utility of presentation and 4-hour high sensitivity troponin I to rule-out acute myocardial infarction in the emergency department
2015,pub.1003400126,10.1038/npjpcrm.2015.3,The development of a community-based spirometry service in the Canterbury region of New Zealand: observations on new service delivery
2015,pub.1024302447,10.1185/03007995.2015.1082990,Challenges in hemophilia care in Australia and New Zealand
2015,pub.1030334138,10.1016/j.hrthm.2015.07.037,Esophageal infrared thermography during atrial fibrillation ablation
2015,pub.1017694619,10.1016/j.autneu.2015.07.264,Mesenteric blood flow during vasovagal syncope
2015,pub.1039163691,10.1111/imj.12900,Brief Communications
2015,pub.1018684685,10.1183/13993003.01295-2015,COPD (confusion over proper diagnosis) in the zone of maximum uncertainty
2015,pub.1039386587,10.1016/j.seizure.2015.09.004,Use of suggestion methods to induce psychogenic non-epileptic seizures
2015,pub.1016014984,10.1007/s11695-015-1637-3,The Pattern of Adjustments after Laparoscopic Adjustable Gastric Band
2015,pub.1064887763,10.1302/0301-620x.97b11.35736,The rates of wear of X3 highly cross-linked polyethylene at five years when coupled with a 36 mm diameter ceramic femoral head in young patients.
2015,pub.1045544324,10.1016/j.jns.2015.07.051,Anxiety and depression in Parkinson's disease patients in Saudi Arabia Global neurology
2015,pub.1079234068,,Workplace bullying in hospitals: an unresolved problem.
2015,pub.1038160871,10.1001/jama.2015.12334,Effect of a Buffered Crystalloid Solution vs Saline on Acute Kidney Injury Among Patients in the Intensive Care Unit: The SPLIT Randomized Clinical Trial
2015,pub.1029293615,10.1016/j.amjmed.2015.04.012,‘Chest Pain Typicality’ in Suspected Acute Coronary Syndromes and the Impact of Clinical Experience
2015,pub.1020028846,10.1016/s0140-6736(15)61514-8,Supraventricular tachycardia: back to basics
2015,pub.1039228518,10.1016/j.jacc.2015.08.055,TCT-11 Five-year Follow up of the First in Man use of a Polylactide Bioresorbable Scaffold Eluting Everolimus for Treatment of Coronary Stenosis; A Serial Multi-Imaging Modality Study
2015,pub.1032647419,10.1111/apt.13353,Efficacy of thiopurines and adalimumab in preventing Crohn's disease recurrence in high‐risk patients – a POCER study analysis
2015,pub.1027740737,10.1093/icvts/ivv184,Perioperative change in creatinine following cardiac surgery with cardiopulmonary bypass is useful in predicting acute kidney injury: a single-centre retrospective cohort study
2015,pub.1008429250,10.1111/jpc.12940,Retinopathy of prematurity: Guidelines
2015,pub.1014753749,10.1016/j.jacc.2015.08.1069,TCT-599 First-in-Human Evaluation of a Sirolimus-Eluitng Fixed-Wire Coronary Stent Integrated Delivery System: the Direct Study
2015,pub.1035273806,10.1016/j.hfc.2015.07.007,Biomarkers for Heart Failure in Asia
2015,pub.1033514977,10.1016/j.ajodo.2015.03.028,"Oral health–related quality of life changes in standard, cleft, and surgery patients after orthodontic treatment"
2015,pub.1020998936,10.1038/tpj.2015.9,Exome sequencing and array-based comparative genomic hybridisation analysis of preferential 6-methylmercaptopurine producers
2015,pub.1073039361,10.5603/kp.2015.0146,Koenzym Q10 i zastoinowa niewydolność serca: zmieniające się dowody naukowe
2015,pub.1036767029,10.1016/j.jocn.2015.04.001,Infiltrative lymphomatous optic neuropathy in non-Hodgkin lymphoma
2015,pub.1018687258,10.1016/s1470-2045(15)00187-4,"Adjuvant lymph-node field radiotherapy versus observation only in patients with melanoma at high risk of further lymph-node field relapse after lymphadenectomy (ANZMTG 01.02/TROG 02.01): 6-year follow-up of a phase 3, randomised controlled trial"
2015,pub.1008488653,10.1016/j.clml.2015.07.330,"Updated Overall Survival (OS) Analysis of the FIRST Study: Lenalidomide Plus Low-Dose Dexamethasone (Rd) Continuous vs Melphalan, Prednisone, and Thalidomide (MPT) in Patients (Pts) With Newly Diagnosed Multiple Myeloma (NDMM)"
2015,pub.1020352033,10.1007/s00125-015-3652-2,Relationship of fibroblast growth factor 21 with baseline and new on-study microvascular disease in the Fenofibrate Intervention and Event Lowering in Diabetes study
2015,pub.1036595736,10.1007/s12263-015-0479-x,The major pathway by which polymeric formula reduces inflammation in intestinal epithelial cells: a microarray-based analysis
2015,pub.1014072817,10.1016/j.jhsa.2015.04.022,Monostotic Paget Disease of the Hand: An Entity Defined
2015,pub.1030663187,10.1016/j.toxlet.2015.06.008,Kidney damage biomarkers detect acute kidney injury but only functional markers predict mortality after paraquat ingestion
2015,pub.1043464946,10.1016/j.hlc.2015.02.019,Outcomes in Patients Presenting with Symptoms Suggestive of Acute Coronary Syndrome with Elevated Cardiac Troponin but Non-obstructive Coronary Disease on Angiography
2015,pub.1079148941,,What is this condition and how could it be treated?
2015,pub.1079148631,,Treatment of octogenarians with lung cancer: A single centre audit of treatments and outcomes.
2015,pub.1079148628,,Recent changes in the management of aortic dissection.
2015,pub.1002005635,10.1093/hmg/ddv163,Identifying the biological pathways underlying human focal epilepsy: from complexity to coherence to centrality
2015,pub.1030381164,10.1136/emermed-2014-204046,Admission glycaemia and its association with acute coronary syndrome in Emergency Department patients with chest pain
2015,pub.1079205817,10.1109/embc.2015.7319273,Evaluation of a Plasma Insulin Model for Glycaemic Control in Intensive Care
2015,pub.1049828778,10.1111/1742-6723.12437,Time‐Based targets in Australasian emergency medicine
2015,pub.1079205030,10.1109/embc.2015.7318533,An Assessment of the relationship between dicrotic notch timing and cardiac preload
2015,pub.1079204879,10.1109/embc.2015.7318398,Validation of clinical activity tracking system in Intensive Care Unit to assess nurse workload distribution
2015,pub.1079206445,10.1109/embc.2015.7319858,Peripheral Venous Blood Oxygen Saturation can be Non-Invasively Estimated Using Photoplethy Smography* *Research supported by University of Canterbury Doctoral Scholarship.
2015,pub.1073074247,10.5694/mja14.01218,A new era in the treatment of multiple sclerosis
2015,pub.1079206162,10.1109/embc.2015.7319591,Automated Logging of Inspiratory and Expiratory N on-Synchronized Breathing (ALIEN) for Mechanical Ventilation* *Research is supported by New Zealand Health Research Council
2015,pub.1007792498,10.1016/j.ejvs.2015.04.023,"Prevalence of Abdominal Aortic Aneurysm (AAA) in a Population Undergoing Computed Tomography Colonography in Canterbury, New Zealand"
2015,pub.1079205031,10.1109/embc.2015.7318534,Stroke Volume estimation using aortic pressure measurements and aortic cross sectional area: Proof of concept
2015,pub.1079113625,,Childhood obesity in New Zealand.
2015,pub.1038193734,10.1136/heartjnl-2014-307288,A novel diagnostic protocol to identify patients suitable for discharge after a single high-sensitivity troponin
2015,pub.1053271935,10.1097/mao.0000000000000782,MRI Inner Ear Imaging and Tone Burst Electrocochleography in the Diagnosis of Ménière’s Disease
2015,pub.1044189757,10.1093/europace/euv087,Patients with congenital heart disease: how to determine the eligibility for implantation of a subcutaneous implantable defibrillator?
2015,pub.1015022408,10.1111/imj.12791,eGFR with and without BSA normalisation
2015,pub.1024177317,10.1111/cen.12691,Three‐year experience with access to nationally funded growth hormone (GH) replacement for GH‐deficient adults
2015,pub.1010101776,10.1016/j.jcin.2015.06.001,Incidence and Potential Mechanism(s) of Post-Procedural Rise of Cardiac Biomarker in Patients With Coronary Artery Narrowing After Implantation of an Everolimus-Eluting Bioresorbable Vascular Scaffold or Everolimus-Eluting Metallic Stent
2015,pub.1010704307,10.1111/imj.12806,Letters to the Editor
2015,pub.1035601827,10.1097/brs.0000000000000919,Does Magnetic Resonance Imaging Improve the Predictive Performance of a Validated Clinical Prediction Rule Developed to Evaluate Surgical Outcome in Patients With Degenerative Cervical Myelopathy?
2015,pub.1050807433,10.1016/j.ijcard.2015.04.145,"A novel troponin T peptide in humans: Assay, biochemistry and preliminary findings in acute coronary syndromes"
2015,pub.1083402712,10.1200/jco.2015.33.18_suppl.lba7006,"Results of the PERSIST-1 phase III study of pacritinib (PAC) versus best available therapy (BAT) in primary myelofibrosis (PMF), post-polycythemia vera myelofibrosis (PPV-MF), or post-essential thrombocythemia-myelofibrosis (PET-MF)."
2015,pub.1079109443,,Domperidone safety: a mini-review of the science of QT prolongation and clinical implications of recent global regulatory recommendations.
2015,pub.1079109446,,Direct access GP referral for ETT functions as a virtual clinic.
2015,pub.1039373220,10.1093/annonc/mdv235.18,O-019SIRFLOX: Randomized trial comparing first-line mFOLFOX6 ± bevacizumab versus mFOLFOX6 + selective internal radiation therapy (SIRT) ± bevacizumab in patients with metastatic colorectal cancer (mCRC) – analysis by presence or absence of extra-hepatic metastases and bevacizumab treatment
2015,pub.1038349015,10.1016/j.jcrc.2014.12.013,Glucose control positively influences patient outcome: A retrospective study
2015,pub.1024671029,10.2337/dc15-0401,Response to Comment on Hughes et al. An Early Pregnancy HbA1c ≥5.9% (41 mmol/mol) Is Optimal for Detecting Diabetes and Identifies Women at Increased Risk of Adverse Pregnancy Outcomes. Diabetes Care 2014;37:2953–2959
2015,pub.1017729847,10.1016/j.hlc.2014.11.024,Frailty in Acute Cardiology: Comparison of a Quick Clinical Assessment Against a Validated Frailty Assessment Tool
2015,pub.1027509658,10.1016/j.trim.2015.05.001,Dynamic changes in myeloid derived suppressor cell subsets following renal transplant: A prospective study
2015,pub.1044751734,10.2217/pgs.15.29,Update on thiopurine pharmacogenetics in inflammatory bowel disease
2015,pub.1012702478,10.1016/j.breast.2015.02.012,What is the value of axillary staging in elderly women with breast cancer? Review of four years prospective series from a single institution
2015,pub.1024475309,10.1007/s00383-015-3704-1,Tailgut cysts in children: a report of two cases and literature review
2015,pub.1042783674,10.1007/s40138-015-0067-9,Natriuretic Peptide Goal-Directed Therapy: Are We There Yet?
2015,pub.1044713717,10.1016/j.mporth.2014.12.007,The shoulder in the collision athlete
2015,pub.1027497019,10.1088/1752-7155/9/3/036006,Breath testing and personal exposure—SIFT-MS detection of breath acetonitrile for exposure monitoring
2015,pub.1113607144,10.1200/jco.2015.33.15_suppl.8045,"A phase 1b study of the anti-cancer stem cell agent demcizumab (DEM), pemetrexed (PEM) & carboplatin (CARBO) in pts with 1 st line non-squamous NSCLC."
2015,pub.1112620853,10.1200/jco.2015.33.15_suppl.lba7006,"Results of the PERSIST-1 phase III study of pacritinib (PAC) versus best available therapy (BAT) in primary myelofibrosis (PMF), post-polycythemia vera myelofibrosis (PPV-MF), or post-essential thrombocythemia-myelofibrosis (PET-MF)."
2015,pub.1112620631,10.1200/jco.2015.33.15_suppl.e17637,"Patient presentation, quality of care, and overall survival in colorectal cancer: Results from the New Zealand PIPER Cohort Study."
2015,pub.1112618697,10.1200/jco.2015.33.15_suppl.4118,A phase Ib study of the anti-cancer stem cell agent demcizumab (DEM) & gemcitabine (GEM) +/- paclitaxel protein bound particles (nab-paclitaxel) in pts with pancreatic cancer.
